Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
81.204,TraderOne,Tick,524,472,52,-52,147900,148300,13030,-17630,-28030,OK
81.469,TraderOne,Tick,524,472,52,-52,147900,148400,13030,-17630,-28030,OK
81.75,TraderOne,Tick,534,472,62,-62,148000,148400,13326,-10926,-23326,OK
81.985,TraderOne,Tick,534,472,62,-62,148000,148400,13326,-10926,-23326,OK
82.219,TraderOne,Tick,534,472,62,-62,148000,148400,13326,-10926,-23326,OK
82.5,TraderOne,Tick,534,482,52,-52,148200,148800,13178,-16778,-27178,OK
82.719,TraderOne,Tick,534,482,52,-52,148200,148800,13178,-16778,-27178,OK
83.047,TraderOne,Tick,534,482,52,-52,148200,148800,13178,-16778,-27178,OK
83.235,TraderOne,Tick,534,482,52,-52,148300,148800,13178,-16778,-27178,OK
83.5,TraderOne,Tick,534,482,52,-52,148300,148800,13178,-16778,-27178,OK
83.704,TraderOne,Tick,534,482,52,-52,148300,148800,13178,-16778,-27178,OK
84.047,TraderOne,Tick,534,482,52,-52,148400,149000,13178,-16778,-27178,OK
84.297,TraderOne,Tick,534,482,52,-52,148400,149000,13178,-16778,-27178,OK
84.5,TraderOne,Tick,534,482,52,-52,148400,149000,13178,-16778,-27178,OK
84.797,TraderOne,Tick,534,482,52,-52,148400,149200,13178,-16778,-27178,OK
85.016,TraderOne,Tick,544,482,62,-62,148600,149200,13475,-11075,-23475,OK
85.282,TraderOne,Tick,544,492,52,-52,148600,149200,13772,-17372,-27772,OK
85.485,TraderOne,Tick,544,492,52,-52,148600,149200,13772,-17372,-27772,OK
85.766,TraderOne,Tick,544,502,42,-42,148800,149200,13623,-22223,-30623,OK
85.985,TraderOne,Tick,554,502,52,-52,148800,149600,13921,-17521,-27921,OK
86.204,TraderOne,Tick,564,512,52,-52,149000,149600,14070,-18670,-29070,OK
86.516,TraderOne,Tick,564,512,52,-52,149000,149600,14070,-18670,-29070,OK
86.813,TraderOne,Tick,564,522,42,-42,149600,149600,13921,-24521,-24521,OK
87.0,TraderOne,Tick,564,522,42,-42,149600,149600,13921,-24521,-24521,OK
87.282,TraderOne,Tick,564,522,42,-42,149600,149600,13921,-24521,-24521,OK
87.5,TraderOne,Tick,564,522,42,-42,149600,149700,13921,-24521,-28721,OK
87.75,TraderOne,Tick,564,522,42,-42,149600,149600,13921,-24521,-24521,OK
88.0,TraderOne,Tick,564,522,42,-42,149600,149500,13921,-24521,-20321,OK
88.235,TraderOne,Tick,564,522,42,-42,149600,149500,13921,-24521,-20321,OK
88.5,TraderOne,Tick,564,522,42,-42,149600,149200,13921,-24521,-16121,OK
88.766,TraderOne,Tick,564,522,42,-42,149600,149100,13921,-24521,-16121,OK
88.969,TraderOne,Tick,564,522,42,-42,149600,149100,13921,-24521,-16121,OK
89.235,TraderOne,Tick,564,522,42,-42,149600,149100,13921,-24521,-16121,OK
89.5,TraderOne,Tick,564,522,42,-42,149600,148900,13921,-24521,-16121,OK
89.75,TraderOne,Tick,564,522,42,-42,149600,148900,13921,-24521,-16121,OK
90.047,TraderOne,Tick,564,522,42,-42,149600,148900,13921,-24521,-16121,OK
90.235,TraderOne,Tick,564,522,42,-42,149600,148900,13921,-24521,-16121,OK
90.516,TraderOne,Tick,564,522,42,-42,149600,149100,13921,-24521,-16121,OK
90.766,TraderOne,Tick,564,522,42,-42,149600,149100,13921,-24521,-16121,OK
90.954,TraderOne,Tick,564,532,32,-32,148700,149100,13772,-28372,-34772,OK
91.235,TraderOne,Tick,564,542,22,-22,149400,149100,14071,-25671,-21271,OK
91.5,TraderOne,Tick,564,547,17,-17,149400,148900,14220,-23820,-20420,OK
91.75,TraderOne,Tick,564,557,7,-7,149600,148900,14071,-25671,-24271,OK
92.047,TraderOne,Tick,564,557,7,-7,149600,148900,14071,-25671,-24271,OK
92.266,TraderOne,Tick,574,557,17,-17,148500,148900,13922,-25522,-28922,OK
92.485,TraderOne,Tick,574,557,17,-17,148500,148900,13922,-25522,-28922,OK
92.735,TraderOne,Tick,574,557,17,-17,148500,148900,13922,-25522,-28922,OK
93.0,TraderOne,Tick,574,557,17,-17,148500,149200,13922,-25522,-28922,OK
93.266,TraderOne,Tick,574,557,17,-17,148500,149200,13922,-25522,-28922,OK
93.5,TraderOne,Tick,574,557,17,-17,148500,149200,13922,-25522,-28922,OK
93.782,TraderOne,Tick,574,557,17,-17,148500,149200,13922,-25522,-28922,OK
94.0,TraderOne,Tick,574,557,17,-17,148500,149200,13922,-25522,-28922,OK
94.266,TraderOne,Tick,574,557,17,-17,148500,149200,13922,-25522,-28922,OK
94.547,TraderOne,Tick,574,557,17,-17,148500,149200,13922,-25522,-28922,OK
94.75,TraderOne,Tick,574,557,17,-17,148500,149200,13922,-25522,-28922,OK
94.969,TraderOne,Tick,574,557,17,-17,148500,149200,13922,-25522,-28922,OK
95.235,TraderOne,Tick,574,557,17,-17,148500,149200,13922,-25522,-28922,OK
95.454,TraderOne,Tick,574,557,17,-17,148500,149200,13922,-25522,-28922,OK
95.75,TraderOne,Tick,574,557,17,-17,148500,149200,13922,-25522,-28922,OK
95.954,TraderOne,Tick,574,557,17,-17,148500,149200,13922,-25522,-28922,OK
96.282,TraderOne,Tick,574,557,17,-17,148500,149200,13922,-25522,-28922,OK
96.532,TraderOne,Tick,574,557,17,-17,148500,149200,13922,-25522,-28922,OK
96.735,TraderOne,Tick,581,557,24,-24,149600,149200,14131,-25031,-20231,OK
96.969,TraderOne,Tick,581,557,24,-24,149600,149200,14131,-25031,-20231,OK
97.235,TraderOne,Tick,581,557,24,-24,149600,149200,14131,-25031,-20231,OK
97.547,TraderOne,Tick,591,567,24,-24,149800,149600,13832,-24732,-19932,OK
97.704,TraderOne,Tick,591,567,24,-24,149800,149600,13832,-24732,-19932,OK
98.032,TraderOne,Tick,591,567,24,-24,149800,149800,13832,-24732,-24732,OK
98.25,TraderOne,Tick,591,567,24,-24,149800,149800,13832,-24732,-24732,OK
98.5,TraderOne,Tick,601,577,24,-34,149800,149800,13532,1474568,-23432,OK
98.735,TraderOne,Tick,601,577,24,-24,149800,149800,13532,-24432,-24432,OK
98.969,TraderOne,Tick,601,577,24,-24,149800,149900,13532,-24432,-26832,OK
99.266,TraderOne,Tick,601,577,24,-24,149800,150100,13532,-24432,-31632,OK
99.5,TraderOne,Tick,611,577,34,-34,149800,150000,13832,-22732,-29532,OK
99.735,TraderOne,Tick,611,577,34,-34,149800,150000,13832,-22732,-29532,OK
100.016,TraderOne,Tick,611,587,24,-24,149900,150000,13682,-25582,-27982,OK
100.204,TraderOne,Tick,611,587,24,-24,149900,149900,13682,-25582,-25582,OK
100.454,TraderOne,Tick,611,587,24,-24,149900,149900,13682,-25582,-25582,OK
100.782,TraderOne,Tick,611,587,24,-24,149900,149900,13682,-25582,-25582,OK
100.969,TraderOne,Tick,611,587,24,-24,149900,149900,13682,-25582,-25582,OK
101.266,TraderOne,Tick,621,587,34,-34,149400,149900,13532,-23432,-33632,OK
101.516,TraderOne,Tick,621,587,34,-34,149400,150100,13532,-23432,-33632,OK
101.75,TraderOne,Tick,621,587,34,-34,149400,150100,13532,-23432,-33632,OK
101.954,TraderOne,Tick,621,587,34,-34,149400,150100,13532,-23432,-33632,OK
102.266,TraderOne,Tick,621,587,34,-34,149400,150100,13532,-23432,-33632,OK
102.454,TraderOne,Tick,621,587,34,-34,149400,150100,13532,-23432,-33632,OK
102.766,TraderOne,Tick,631,587,44,-44,149900,150300,13832,-20732,-33932,OK
102.954,TraderOne,Tick,631,587,44,-44,149900,150300,13832,-20732,-33932,OK
103.204,TraderOne,Tick,631,587,44,-44,149900,150300,13832,-20732,-33932,OK
103.5,TraderOne,Tick,635,587,48,-48,149800,150300,13772,-18672,-33072,OK
103.735,TraderOne,Tick,635,589,46,-46,149900,150300,13742,-19642,-33442,OK
104.016,TraderOne,Tick,635,589,46,-46,149900,150400,13742,-19642,-33442,OK
104.25,TraderOne,Tick,635,589,46,-46,149900,150400,13742,-19642,-33442,OK
104.547,TraderOne,Tick,635,589,46,-46,149900,150200,13742,-19642,-33442,OK
104.75,TraderOne,Tick,635,589,46,-46,149900,150200,13742,-19642,-33442,OK
105.0,TraderOne,Tick,635,589,46,-46,149900,150200,13742,-19642,-33442,OK
105.25,TraderOne,Tick,635,589,46,-46,149900,150200,13742,-19642,-33442,OK
105.547,TraderOne,Tick,635,589,46,-46,149900,150200,13742,-19642,-33442,OK
105.704,TraderOne,Tick,635,589,46,-46,149900,150200,13742,-19642,-33442,OK
106.032,TraderOne,Tick,635,589,46,-46,149900,150300,13742,-19642,-33442,OK
106.266,TraderOne,Tick,635,599,36,-36,150000,150500,13592,-26492,-37292,OK
106.547,TraderOne,Tick,645,599,46,-46,150200,150500,13442,-23342,-37142,OK
106.704,TraderOne,Tick,645,599,46,-46,150200,150500,13442,-23342,-37142,OK
107.032,TraderOne,Tick,645,599,46,-46,150200,150300,13442,-23342,-27942,OK
107.297,TraderOne,Tick,645,599,46,-46,150200,150300,13442,-23342,-27942,OK
107.454,TraderOne,Tick,645,599,46,-46,150200,150400,13442,-23342,-32542,OK
107.766,TraderOne,Tick,645,599,46,-46,150200,150400,13442,-23342,-32542,OK
108.0,TraderOne,Tick,645,599,46,-46,150200,150400,13442,-23342,-32542,OK
108.235,TraderOne,Tick,645,599,46,-46,150200,150300,13442,-23342,-27942,OK
108.5,TraderOne,Tick,645,599,46,-46,150200,150100,13442,-23342,-18742,OK
108.797,TraderOne,Tick,645,609,36,-36,149600,150100,13742,-27642,-38442,OK
109.0,TraderOne,Tick,645,609,36,-36,149600,150100,13742,-27642,-38442,OK
109.219,TraderOne,Tick,645,609,36,-36,149600,150100,13742,-27642,-38442,OK
109.5,TraderOne,Tick,645,609,36,-36,149600,150100,13742,-27642,-38442,OK
109.704,TraderOne,Tick,645,619,26,-26,149900,150100,13592,-30492,-35692,OK
110.016,TraderOne,Tick,645,629,16,-16,150100,150100,13892,-30792,-30792,OK
110.25,TraderOne,Tick,645,639,6,-6,150200,150500,14192,-35092,-36892,OK
110.5,TraderOne,Tick,655,639,16,-16,150200,150500,14492,-33392,-38192,OK
110.766,TraderOne,Tick,665,639,26,-26,150200,150700,14792,-30692,-38492,OK
110.985,TraderOne,Tick,675,639,36,-36,150200,150600,15092,-26992,-37792,OK
111.297,TraderOne,Tick,685,639,46,-46,150200,150600,15392,-23292,-37092,OK
111.532,TraderOne,Tick,685,640,45,-45,150200,150600,15377,-23677,-37177,OK
111.797,TraderOne,Tick,685,640,45,-45,150100,150600,15377,-23677,-37177,OK
112.047,TraderOne,Tick,685,640,45,-45,150100,150600,15377,-23677,-37177,OK
112.204,TraderOne,Tick,685,640,45,-45,150100,150500,15377,-23677,-37177,OK
112.516,TraderOne,Tick,685,650,35,-35,150100,150400,15677,-27977,-38477,OK
112.704,TraderOne,Tick,685,650,35,-35,150100,150500,15677,-27977,-38477,OK
113.032,TraderOne,Tick,685,650,35,-35,150100,150700,15677,-27977,-38477,OK
113.235,TraderOne,Tick,685,650,35,-35,150100,150600,15677,-27977,-38477,OK
113.5,TraderOne,Tick,685,650,35,-35,150100,150500,15677,-27977,-38477,OK
113.704,TraderOne,Tick,685,650,35,-35,150100,150500,15677,-27977,-38477,OK
114.016,TraderOne,Tick,685,650,35,-35,150100,150500,15677,-27977,-38477,OK
114.282,TraderOne,Tick,685,650,35,-35,150500,150600,15677,-27977,-31477,OK
114.563,TraderOne,Tick,685,650,35,-35,150500,150500,15677,-27977,-27977,OK
114.797,TraderOne,Tick,685,650,35,-35,150500,150500,15677,-27977,-27977,OK
114.985,TraderOne,Tick,685,650,35,-35,150500,150900,15677,-27977,-38477,OK
115.25,TraderOne,Tick,685,650,35,-35,150500,150500,15677,-27977,-27977,OK
115.5,TraderOne,Tick,695,654,41,-41,150200,150500,15647,-30147,-42447,OK
115.782,TraderOne,Tick,695,664,31,-31,150100,150400,15947,-33447,-42747,OK
115.985,TraderOne,Tick,695,664,31,-31,150100,150400,15947,-33447,-42747,OK
116.235,TraderOne,Tick,695,674,21,-21,150600,150500,15797,-36297,-34197,OK
116.5,TraderOne,Tick,695,674,21,-21,150600,150800,15797,-36297,-40497,OK
116.75,TraderOne,Tick,695,674,21,-21,150600,150500,15797,-36297,-34197,OK
117.047,TraderOne,Tick,705,674,31,-31,150000,150500,15647,-34147,-43447,OK
117.235,TraderOne,Tick,705,674,31,-31,150000,150500,15647,-34147,-43447,OK
117.5,TraderOne,Tick,705,674,31,-31,150000,150300,15647,-34147,-43447,OK
117.719,TraderOne,Tick,705,674,31,-31,150000,150300,15647,-34147,-43447,OK
117.985,TraderOne,Tick,705,674,31,-31,150000,150300,15647,-34147,-43447,OK
118.204,TraderOne,Tick,705,674,31,-31,150000,150300,15647,-34147,-43447,OK
118.5,TraderOne,Tick,705,684,21,-21,150200,150500,15497,-36997,-43297,OK
118.75,TraderOne,Tick,705,691,14,-14,150500,150400,15708,-37208,-35808,OK
119.032,TraderOne,Tick,715,691,24,-24,150200,150300,15558,-36058,-38458,OK
119.235,TraderOne,Tick,715,691,24,-24,150200,150300,15558,-36058,-38458,OK
119.5,TraderOne,Tick,715,691,24,-24,150200,150300,15558,-36058,-38458,OK
119.797,TraderOne,Tick,715,692,23,-23,150100,150100,15543,-36243,-36243,OK
120.0,TraderOne,Tick,715,692,23,-23,150100,150100,15543,-36243,-36243,OK
120.297,TraderOne,Tick,715,702,13,-13,150200,150600,15393,-44093,-47993,OK
120.5,TraderOne,Tick,722,702,20,-20,150200,150600,15603,-42203,-48203,OK
120.719,TraderOne,Tick,722,702,20,-20,150200,150600,15603,-42203,-48203,OK
120.969,TraderOne,Tick,722,702,20,-20,150200,150600,15603,-42203,-48203,OK
121.282,TraderOne,Tick,732,702,30,-30,150000,150600,15453,-40053,-49053,OK
121.5,TraderOne,Tick,732,702,30,-30,150000,150600,15453,-40053,-49053,OK
121.704,TraderOne,Tick,732,702,30,-30,150000,150600,15453,-40053,-49053,OK
122.032,TraderOne,Tick,742,702,40,-40,150100,150600,15303,-37903,-49903,OK
122.297,TraderOne,Tick,742,702,40,-40,150100,150600,15303,-37903,-49903,OK
122.563,TraderOne,Tick,742,702,40,-40,150100,150500,15303,-37903,-49903,OK
122.75,TraderOne,Tick,742,702,40,-40,150100,150500,15303,-37903,-49903,OK
123.047,TraderOne,Tick,742,702,40,-40,150100,150500,15303,-37903,-49903,OK
123.204,TraderOne,Tick,742,702,40,-40,150100,150400,15303,-37903,-49903,OK
123.5,TraderOne,Tick,742,702,40,-40,150100,150400,15303,-37903,-49903,OK
123.797,TraderOne,Tick,742,712,30,-30,150400,150400,15153,-41753,-41753,OK
123.969,TraderOne,Tick,742,722,20,-20,150400,150400,15003,-44603,-44603,OK
124.297,TraderOne,Tick,742,732,10,-10,150600,150400,15304,-45904,-43904,OK
124.5,TraderOne,Tick,742,742,0,0,150400,150400,15605,-47205,-47205,OK
124.797,TraderOne,Tick,742,742,0,0,150400,150400,15605,-47205,-47205,OK
125.016,TraderOne,Tick,742,742,0,0,150400,150400,15605,-47205,-47205,OK
125.266,TraderOne,Tick,742,742,0,0,150400,150400,15605,-47205,-47205,OK
125.454,TraderOne,Tick,742,742,0,0,150400,150400,15605,-47205,-47205,OK
125.735,TraderOne,Tick,742,742,0,0,150400,150400,15605,-47205,-47205,OK
125.969,TraderOne,Tick,752,742,10,-10,150500,150700,15906,-47506,-49506,OK
126.204,TraderOne,Tick,762,742,20,-20,150500,150900,16207,-46807,-52807,OK
126.532,TraderOne,Tick,772,742,30,-30,150500,151200,16508,-43108,-52108,OK
126.735,TraderOne,Tick,782,742,40,-40,150600,151000,16809,-39409,-51409,OK
127.0,TraderOne,Tick,782,742,40,-40,150600,151000,16809,-39409,-51409,OK
127.25,TraderOne,Tick,782,742,40,-40,150600,151000,16809,-39409,-51409,OK
127.5,TraderOne,Tick,782,742,40,-40,150600,150700,16809,-39409,-43409,OK
127.797,TraderOne,Tick,782,752,30,-30,150400,150400,17110,-41710,-41710,OK
128.0,TraderOne,Tick,782,752,30,-30,150700,150300,17110,-41710,-32710,OK
128.25,TraderOne,Tick,782,752,30,-30,150700,150300,17110,-41710,-32710,OK
128.454,TraderOne,Tick,782,752,30,-30,150700,150200,17110,-41710,-32710,OK
128.782,TraderOne,Tick,782,752,30,-30,150700,150200,17110,-41710,-32710,OK
128.985,TraderOne,Tick,782,752,30,-30,150700,150200,17110,-41710,-32710,OK
129.25,TraderOne,Tick,782,752,30,-30,150700,150200,17110,-41710,-32710,OK
129.5,TraderOne,Tick,782,762,20,-20,151000,150400,16960,-45560,-39560,OK
129.782,TraderOne,Tick,782,762,20,-20,151000,150400,16960,-45560,-39560,OK
130.047,TraderOne,Tick,782,762,20,-20,151000,150400,16960,-45560,-39560,OK
130.282,TraderOne,Tick,782,762,20,-20,151000,150400,16960,-45560,-39560,OK
130.469,TraderOne,Tick,782,762,20,-20,151000,150400,16960,-45560,-39560,OK
130.735,TraderOne,Tick,782,762,20,-20,151000,150400,16960,-45560,-39560,OK
131.047,TraderOne,Tick,792,762,30,-30,149800,150400,16810,-44410,-53410,OK
131.204,TraderOne,Tick,792,762,30,-30,149800,150100,16810,-44410,-53410,OK
131.485,TraderOne,Tick,792,762,30,-30,149800,150100,16810,-44410,-53410,OK
131.797,TraderOne,Tick,792,762,30,-30,149800,150100,16810,-44410,-53410,OK
131.954,TraderOne,Tick,792,772,20,-20,150800,150100,16660,-46260,-40260,OK
132.266,TraderOne,Tick,792,772,20,-20,150800,149800,16660,-46260,-40260,OK
132.547,TraderOne,Tick,792,782,10,-10,149800,149800,16960,-46560,-46560,OK
132.704,TraderOne,Tick,792,792,0,0,149800,149600,17260,-44860,-44860,OK
133.047,TraderOne,Tick,792,802,-10,10,149800,149600,17560,-44160,-46160,OK
133.313,TraderOne,Tick,792,812,-20,20,150200,149600,17410,-43010,-47010,OK
133.547,TraderOne,Tick,792,818,-26,26,149800,149600,17590,-41990,-47190,OK
133.719,TraderOne,Tick,802,818,-16,16,149000,149500,17440,-43840,-40640,OK
134.016,TraderOne,Tick,802,818,-16,16,149000,149600,17440,-43840,-40640,OK
134.25,TraderOne,Tick,802,818,-16,16,149000,149600,17440,-43840,-40640,OK
134.5,TraderOne,Tick,802,818,-16,16,149000,149700,17440,-43840,-40640,OK
134.797,TraderOne,Tick,802,818,-16,16,149000,149700,17440,-43840,-40640,OK
135.047,TraderOne,Tick,802,818,-16,16,149000,149800,17440,-43840,-39040,OK
135.297,TraderOne,Tick,812,820,-8,8,150100,149800,17260,-45260,-47660,OK
135.5,TraderOne,Tick,822,820,2,-2,149800,149800,17110,-45110,-45110,OK
135.735,TraderOne,Tick,832,820,12,-12,149300,149900,17409,-40409,-44009,OK
136.047,TraderOne,Tick,832,820,12,-12,149300,149900,17409,-40409,-44009,OK
136.297,TraderOne,Tick,832,820,12,-12,149300,149900,17409,-40409,-44009,OK
136.454,TraderOne,Tick,832,820,12,-12,149300,149900,17409,-40409,-44009,OK
136.766,TraderOne,Tick,832,820,12,-12,149300,149800,17409,-40409,-44009,OK
137.032,TraderOne,Tick,832,820,12,-12,149300,149600,17409,-40409,-42809,OK
137.297,TraderOne,Tick,832,820,12,-12,149300,149600,17409,-40409,-42809,OK
137.469,TraderOne,Tick,832,820,12,-12,149300,149600,17409,-40409,-42809,OK
137.719,TraderOne,Tick,832,820,12,-12,149300,149300,17409,-40409,-40409,OK
137.969,TraderOne,Tick,832,820,12,-12,149300,149300,17409,-40409,-40409,OK
138.297,TraderOne,Tick,832,820,12,-12,149300,149300,17409,-40409,-40409,OK
138.469,TraderOne,Tick,832,820,12,-12,149300,149300,17409,-40409,-40409,OK
138.782,TraderOne,Tick,832,820,12,-12,149300,149100,17409,-40409,-38009,OK
138.954,TraderOne,Tick,832,820,12,-12,149300,149100,17409,-40409,-38009,OK
139.297,TraderOne,Tick,832,820,12,-12,149300,149100,17409,-40409,-38009,OK
139.5,TraderOne,Tick,832,820,12,-12,149300,149300,17409,-40409,-40409,OK
139.797,TraderOne,Tick,832,820,12,-12,149300,149300,17409,-40409,-40409,OK
139.954,TraderOne,Tick,832,820,12,-12,149300,149300,17409,-40409,-40409,OK
140.297,TraderOne,Tick,832,820,12,-12,149300,149300,17409,-40409,-40409,OK
140.547,TraderOne,Tick,832,827,5,-5,149700,149300,17304,-41004,-40004,OK
140.719,TraderOne,Tick,832,827,5,-5,149700,149300,17304,-41004,-40004,OK
140.954,TraderOne,Tick,832,827,5,-5,149700,149300,17304,-41004,-40004,OK
141.266,TraderOne,Tick,832,827,5,-5,149700,149300,17304,-41004,-40004,OK
141.532,TraderOne,Tick,832,827,5,-5,149700,149300,17304,-41004,-40004,OK
141.797,TraderOne,Tick,832,837,-5,5,150200,149500,17154,-40854,-41854,OK
142.063,TraderOne,Tick,832,837,-5,5,150200,149500,17154,-40854,-41854,OK
142.204,TraderOne,Tick,832,837,-5,5,150200,149500,17154,-40854,-41854,OK
142.547,TraderOne,Tick,832,837,-5,5,150200,149500,17154,-40854,-41854,OK
142.735,TraderOne,Tick,832,847,-15,15,150200,149500,17004,-39704,-42704,OK
142.954,TraderOne,Tick,832,847,-15,15,150200,149500,17004,-39704,-42704,OK
143.282,TraderOne,Tick,832,847,-15,15,150200,149500,17004,-39704,-42704,OK
143.547,TraderOne,Tick,832,847,-15,15,150200,149700,17004,-39704,-42704,OK
143.735,TraderOne,Tick,832,857,-25,25,150200,149700,16854,-37554,-42554,OK
144.0,TraderOne,Tick,842,857,-15,15,149200,149700,16704,-40404,-37404,OK
144.235,TraderOne,Tick,842,857,-15,15,149200,149700,16704,-40404,-37404,OK
144.454,TraderOne,Tick,852,857,-5,5,149100,149700,16554,-42254,-41254,OK
144.735,TraderOne,Tick,852,857,-5,5,149100,149700,16554,-42254,-41254,OK
144.954,TraderOne,Tick,852,857,-5,5,149100,149700,16554,-42254,-41254,OK
145.219,TraderOne,Tick,852,857,-5,5,149100,149700,16554,-42254,-41254,OK
145.547,TraderOne,Tick,852,857,-5,5,149100,149700,16554,-42254,-41254,OK
145.75,TraderOne,Tick,852,857,-5,5,149100,149700,16554,-42254,-41254,OK
146.032,TraderOne,Tick,852,857,-5,5,149100,149700,16554,-42254,-41254,OK
146.25,TraderOne,Tick,852,857,-5,5,149100,149500,16554,-42254,-41254,OK
146.454,TraderOne,Tick,852,857,-5,5,149100,149500,16554,-42254,-41254,OK
146.719,TraderOne,Tick,852,857,-5,5,149100,149700,16554,-42254,-41254,OK
146.954,TraderOne,Tick,852,857,-5,5,149100,149700,16554,-42254,-41254,OK
147.219,TraderOne,Tick,852,857,-5,5,149100,149700,16554,-42254,-41254,OK
147.454,TraderOne,Tick,852,857,-5,5,149100,149600,16554,-42254,-41254,OK
147.797,TraderOne,Tick,852,857,-5,5,149100,149600,16554,-42254,-41254,OK
147.985,TraderOne,Tick,852,857,-5,5,149100,149600,16554,-42254,-41254,OK
148.204,TraderOne,Tick,852,857,-5,5,149100,149600,16554,-42254,-41254,OK
148.563,TraderOne,Tick,852,857,-5,5,149100,149600,16554,-42254,-41254,OK
148.797,TraderOne,Tick,852,857,-5,5,149100,149600,16554,-42254,-41254,OK
148.954,TraderOne,Tick,852,857,-5,5,149100,149600,16554,-42254,-41254,OK
149.297,TraderOne,Tick,852,857,-5,5,149100,149600,16554,-42254,-41254,OK
149.5,TraderOne,Tick,852,857,-5,5,149100,150100,16554,-42254,-40754,OK
149.75,TraderOne,Tick,852,867,-15,15,150600,150100,16404,-39104,-43604,OK
150.0,TraderOne,Tick,852,867,-15,15,150600,150100,16404,-39104,-43604,OK
150.25,TraderOne,Tick,852,867,-15,15,150600,150100,16404,-39104,-43604,OK
150.547,TraderOne,Tick,852,874,-22,22,150000,150100,16614,-37914,-35714,OK
150.75,TraderOne,Tick,852,874,-22,22,150000,150100,16614,-37914,-35714,OK
151.016,TraderOne,Tick,852,874,-22,22,150000,150100,16614,-37914,-35714,OK
151.204,TraderOne,Tick,852,874,-22,22,150000,150100,16614,-37914,-35714,OK
151.454,TraderOne,Tick,852,874,-22,22,150000,150100,16614,-37914,-35714,OK
151.719,TraderOne,Tick,852,874,-22,22,150000,150100,16614,-37914,-35714,OK
152.047,TraderOne,Tick,852,874,-22,22,150000,150100,16614,-37914,-35714,OK
152.266,TraderOne,Tick,852,874,-22,22,150000,150100,16614,-37914,-35714,OK
152.469,TraderOne,Tick,852,874,-22,22,150000,150100,16614,-37914,-35714,OK
152.75,TraderOne,Tick,852,874,-22,22,150000,150100,16614,-37914,-35714,OK
153.047,TraderOne,Tick,852,884,-32,32,150400,150100,16464,-34764,-44364,OK
153.235,TraderOne,Tick,852,884,-32,32,150400,149800,16464,-34764,-44364,OK
153.5,TraderOne,Tick,852,884,-32,32,150400,149800,16464,-34764,-44364,OK
153.75,TraderOne,Tick,852,884,-32,32,150400,150100,16464,-34764,-44364,OK
153.985,TraderOne,Tick,852,884,-32,32,150400,150100,16464,-34764,-44364,OK
154.266,TraderOne,Tick,852,884,-32,32,150400,150100,16464,-34764,-44364,OK
154.5,TraderOne,Tick,852,884,-32,32,150400,150100,16464,-34764,-44364,OK
154.75,TraderOne,Tick,852,884,-32,32,150400,150100,16464,-34764,-44364,OK
155.063,TraderOne,Tick,862,884,-22,22,150600,150100,16765,-38065,-44665,OK
155.204,TraderOne,Tick,872,884,-12,12,150600,150100,17066,-41366,-44966,OK
155.5,TraderOne,Tick,872,884,-12,12,150600,150300,17066,-41366,-44966,OK
